source,lens,rx_index,tx_index,native_rx,native_tx,freq_ghz,channel_real,channel_imag,magnitude_linear,magnitude_db,phase_deg
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.0,-0.0474358610808849,0.0512383915483951,0.06982502191157305,-23.119778386846694,132.79313053279952
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.005,-0.0471461117267608,0.0514889620244503,0.06981310092889083,-23.12126142511877,132.4789253063837
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.01,-0.0468571037054061,0.0517643690109252,0.06982218892843747,-23.12013080317807,132.15139229055183
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.015,-0.0465384162962436,0.0520487911999225,0.06982049023557198,-23.120342123368257,131.80087234724306
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.02,-0.0461900122463703,0.0523061193525791,0.06978142555899879,-23.125203252621198,131.44678660842678
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.025,-0.045845840126276,0.0525165796279907,0.06971249667532463,-23.133787264248483,131.12025734576795
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.03,-0.0455429255962371,0.0526991598308086,0.06965170147769183,-23.141365400063243,130.83377008257477
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.035,-0.0452883169054985,0.0528976805508136,0.06963617059968752,-23.143302388415133,130.56846495797768
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.04,-0.0450494959950447,0.0531446784734725,0.06966931849427208,-23.139168754322142,130.28716156710172
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.045,-0.0447791665792465,0.0534338392317295,0.06971620281236078,-23.133325507129534,129.96402129283166
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.05,-0.0444544740021228,0.0537230409681797,0.06973066319542735,-23.13152408562059,129.60690681926545
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.055,-0.0440949611365795,0.0539690181612968,0.06969232754708972,-23.13630061806022,129.250269802658
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.06,-0.0437438413500785,0.054161611944437,0.06962042706333119,-23.145266340172988,128.92621449206166
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.065,-0.0434336513280868,0.0543256402015686,0.06955398803088218,-23.153559274574164,128.6425300675617
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.07,-0.0431655645370483,0.0544959381222724,0.06952030806626668,-23.15776624120413,128.3823131467471
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.075,-0.0429211780428886,0.0546905435621738,0.06952181729295756,-23.157577679982953,128.12484849204597
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.08,-0.0426827147603034,0.0549098327755928,0.0695478531282813,-23.154325433907815,127.85876990082056
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.085,-0.0424437336623668,0.0551494434475898,0.06959117501365265,-23.14891661177598,127.58235164532827
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.09,-0.0421991795301437,0.0554106011986732,0.0696498778047435,-23.141592823500186,127.29189438260623
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.095,-0.041938379406929,0.0556936226785182,0.06971805558344756,-23.133094674830925,126.98045726004038
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.1,-0.0416477136313915,0.0559885166585445,0.06977998314951436,-23.12538279522844,126.64414679970149
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.105,-0.0413242168724536,0.0562745817005634,0.06981775881317707,-23.12068192759298,126.29102303475787
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.11,-0.040983036160469,0.0565337315201759,0.0698260127210887,-23.119655135885782,125.93950824901958
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.115,-0.0406482107937335,0.0567671880125999,0.06981970119951574,-23.120440282501878,125.60460127471168
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.12,-0.0403330586850643,0.0569959580898284,0.06982331173376351,-23.119991127168444,125.28504601382814
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.125,-0.0400260798633098,0.0572425462305545,0.06984837985366034,-23.11687325950721,124.96265185563813
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.13,-0.0396997816860675,0.0575083419680595,0.06988048412709155,-23.112881898339634,124.61851511121742
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.135,-0.0393387228250503,0.0577687136828899,0.06989105374854385,-23.111568232238206,124.25366305735386
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.14,-0.038955844938755,0.0579957328736782,0.06986460395971168,-23.114855969611515,123.88933342243844
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.145,-0.0385823138058185,0.0581842474639415,0.06981405010136452,-23.121143333368085,123.54859012014902
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.15,-0.0382392257452011,0.0583568476140499,0.06976933458935876,-23.126708379903363,123.23544035887639
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.155,-0.0379206389188766,0.0585423447191715,0.06975084932267224,-23.129009996526953,122.93303467889574
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.16,-0.0376005508005619,0.058750856667757,0.0697528822322129,-23.128756847342785,122.61924482378782
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.165,-0.0372573398053646,0.0589665211737155,0.06975069884024564,-23.129028735727584,122.28628876050632
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.17,-0.0368925295770168,0.0591627918183803,0.06972298526552106,-23.13248052745798,121.94669744347682
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.175,-0.0365293025970458,0.0593254566192626,0.06966993434265993,-23.139091974936264,121.62244116226289
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.18,-0.0361926183104515,0.0594643466174602,0.0696126004312975,-23.146242850752085,121.32653381021689
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.185,-0.0358916595578193,0.0596045069396495,0.06957663741036302,-23.150731284523015,121.05481690783253
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.19,-0.03561532497406,0.0597678087651729,0.0695747248474486,-23.15097005057075,120.7904932207459
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.195,-0.0353419706225395,0.0599616095423698,0.06960207975625482,-23.147555663774234,120.51552152960936
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.2,-0.0350559577345848,0.0601790286600589,0.0696450691948625,-23.14219251581717,120.22198959910048
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.205,-0.0347489267587661,0.0604090467095375,0.06969032095808696,-23.136550706730723,119.90868392613325
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.21,-0.0344184003770351,0.0606401301920413,0.06972697952888543,-23.13198294783035,119.57857417417107
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.215,-0.0340660288929939,0.0608603954315185,0.06974583899143441,-23.129633942295506,119.23750689539256
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.22,-0.0337018370628356,0.0610591880977153,0.06974265748135855,-23.13003016486733,118.89665874965605
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.225,-0.033342458307743,0.0612348057329654,0.06972389087793074,-23.13236770959267,118.5683689594917
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.23,-0.0330007933080196,0.0613995268940925,0.06970619959355853,-23.134571890109477,118.25697807404434
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.235,-0.0326757729053497,0.0615725331008434,0.06970568819986245,-23.134635613645198,117.9543328961813
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.24,-0.032350767403841,0.0617646649479866,0.06972407036134985,-23.132345350382014,117.64440861244775
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.245,-0.0320058092474937,0.0619675889611244,0.06974492029704973,-23.129748353860506,117.31602474144249
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.25,-0.0316342376172542,0.0621588341891765,0.06974557804895187,-23.12966643917099,116.9727196526777
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.255,-0.0312537290155887,0.0623182244598865,0.06971625834202985,-23.133318588732298,116.63460193258601
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.26,-0.0308921076357364,0.0624467805027961,0.06967009910529995,-23.13907143367368,116.32137046595987
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.265,-0.030565844848752,0.0625675991177558,0.06963458430031859,-23.14350025366347,116.03667181845583
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.27,-0.0302696507424116,0.0627087131142616,0.06963213666486433,-23.143805565532446,115.76671846494068
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.275,-0.02998130582273,0.0628838911652565,0.06966536059563525,-23.13966221181588,115.49051927659671
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.28,-0.0296761468052864,0.063087984919548,0.06971920488945658,-23.132951488639215,115.19196511791893
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.285,-0.0293431188911199,0.0633041188120841,0.06977413621703143,-23.126110624840752,114.86895946432702
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.29,-0.0289836097508668,0.0635165348649024,0.06981690221883884,-23.120788495458463,114.52797175669106
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.295,-0.0286035072058439,0.0637154802680015,0.06984141357573494,-23.117739583664655,114.17653032266367
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.3,-0.02820960059762,0.0638936385512351,0.06984395903149476,-23.117423021559425,113.82187804367642
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.305,-0.0278139878064394,0.064045712351799,0.06982457438714638,-23.119834056864846,113.47450460270147
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.31,-0.0274335965514183,0.0641751214861869,0.06979289675542087,-23.123775517996215,113.14575077281846
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.315,-0.0270798970013856,0.0643000081181526,0.06976970593029716,-23.126662150168702,112.83835379640468
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.32,-0.026746217161417,0.064445286989212,0.06977503240821586,-23.125999062474612,112.53952933685966
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.325,-0.0264050904661417,0.064622551202774,0.06980904616509435,-23.121765918590434,112.22516498519198
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.33,-0.0260261949151754,0.0648155957460403,0.06984571764737492,-23.11720432045259,111.87754118672602
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.335,-0.0256037525832653,0.0649868324398994,0.06984869746041529,-23.116833764089336,111.50363172571389
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.34,-0.0251654218882322,0.0651062801480293,0.06980061728614147,-23.122814732986754,111.13292940436615
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.345,-0.0247537940740585,0.0651767924427986,0.069719183831945,-23.13295411206628,110.79650690923756
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.35,-0.0243923068046569,0.0652337074279785,0.06964496547527042,-23.142205451371858,110.50186713610842
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.355,-0.0240682009607553,0.0653158798813819,0.06960921248057911,-23.14666559149119,110.22830085017132
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.36,-0.0237444043159484,0.0654345080256462,0.06960942160999174,-23.14663949620574,109.94445835207597
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.365,-0.0233940407633781,0.0655657574534416,0.06961429230899449,-23.146031749826555,109.63653847426104
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.37,-0.0230244882404804,0.0656763911247253,0.06959536916996645,-23.148393141937845,109.31938091464622
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.375,-0.0226675998419523,0.0657575130462646,0.0695548028868211,-23.153457516105703,109.01983965267966
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.38,-0.0223481263965368,0.0658330768346786,0.06952289377576483,-23.157443187835934,108.75063062757478
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.385,-0.0220585502684116,0.0659377053380012,0.0695295665539856,-23.156609559792077,108.49695438250602
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.39,-0.0217668116092681,0.06608447432518,0.06957694901667322,-23.150692383937116,108.23077685614724
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.395,-0.0214457213878631,0.0662566870450973,0.06964099040104048,-23.142701223624798,107.9355396830476
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.4,-0.021092539653182,0.0664271637797355,0.06969550427998106,-23.135904704716175,107.61614390340586
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.405,-0.0207241903990507,0.066582441329956,0.06973315969575118,-23.131213118577712,107.28907172424395
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.41,-0.0203547328710556,0.0667287483811378,0.06976418143119888,-23.127349942796084,106.96364197026375
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.415,-0.0199810862541198,0.0668767318129539,0.06979785860523469,-23.123158026103003,106.63482318843876
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.42,-0.0195926968008279,0.0670239031314849,0.06982891492002323,-23.119294129223395,106.29490932056925
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.425,-0.0191892273724079,0.0671557113528251,0.0698435108972475,-23.117478752322064,105.94687981301836
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.43,-0.0187875553965568,0.0672643929719924,0.06983889174141662,-23.118053219499384,105.60553079405844
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.435,-0.0184038579463958,0.0673639178276062,0.06983265290962098,-23.11882918005196,105.28035399254703
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.44,-0.0180324930697679,0.0674789771437644,0.06984685506649463,-23.117062874178757,104.96161488666104
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.445,-0.0176440402865409,0.0676160901784896,0.0698802390426558,-23.112912361495702,104.62488859506665
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.45,-0.017213799059391,0.0677482560276985,0.06990093756775854,-23.110339982146968,104.25630310995602
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.455,-0.0167551413178443,0.0678344666957855,0.06987309662869225,-23.113800186021574,103.87437562947851
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.46,-0.0163149815052747,0.0678609460592269,0.06979460309773786,-23.123563162290065,103.51836728147313
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.465,-0.0159333702176809,0.0678607672452926,0.06970621218810744,-23.134570320739,103.21342085306033
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.47,-0.0156088629737496,0.067889429628849,0.06966068660775411,-23.140244985012075,102.94819088392278
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.475,-0.0152933746576309,0.0679780542850494,0.06967713522239408,-23.138194273292182,102.67902965349474
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.48,-0.0149340741336345,0.068105049431324,0.06972319792057717,-23.13245403554108,102.3680632059912
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.485,-0.0145171806216239,0.0682146623730659,0.06974230205457965,-23.130074430539935,102.01422866859114
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.49,-0.0140835018828511,0.0682644098997116,0.0697020421812741,-23.13508994878138,101.65703455336049
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.495,-0.0136907817795872,0.0682642236351966,0.06962357168554635,-23.144874023925762,101.3405459941809
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.5,-0.0133617958053946,0.0682670623064041,0.06956241358011897,-23.152507157209815,101.07440321317479
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.505,-0.0130682336166501,0.0683213770389556,0.06955996902212129,-23.152812401564994,100.8285077343249
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.51,-0.0127568785101175,0.0684301406145095,0.06960906617563146,-23.14668384755125,100.55997229051995
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.515,-0.0123983528465032,0.0685556009411811,0.06966770825650048,-23.139369509970543,100.251198333873
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.52,-0.0120067857205867,0.0686599984765052,0.06970192460853417,-23.13510460006954,99.91918971544726
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.525,-0.0116131557151675,0.0687384828925132,0.06971258434478712,-23.133776341001816,99.58939345742661
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.53,-0.0112307611852884,0.0688113793730735,0.06972184684893269,-23.132622349291015,99.26956060028044
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.535,-0.0108436234295368,0.068892203271389,0.06974037453776671,-23.130314491868305,98.94496008073193
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.54,-0.0104356966912746,0.0689673721790313,0.06975243501637272,-23.12881253650946,98.60435515601696
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.545,-0.0100162802264094,0.0690115094184875,0.06973459902940539,-23.131033838529227,98.2582024454316
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.55,-0.0096183633431792,0.0690196454524993,0.06968661544220756,-23.13701255792102,97.93346821251015
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.555,-0.0092686880379915,0.0690230280160903,0.06964256582332096,-23.142504733178498,97.64815424070613
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.56,-0.0089543312788009,0.0690668746829032,0.06964490812051063,-23.142212604470657,97.3870367800365
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.565,-0.0086250761523842,0.0691674649715423,0.06970315738346404,-23.134950979457763,97.10800437556766
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.57,-0.0082370266318321,0.0692897513508796,0.0697776343107176,-23.12567517274161,96.7793913866575
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.575,-0.0077953175641596,0.0693758502602577,0.06981243138051986,-23.12134472826772,96.41106692149307
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.58,-0.0073520517908036,0.0693985596299171,0.06978690954786447,-23.12452067197636,96.0473326438704
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.585,-0.0069568515755236,0.0693873316049575,0.06973521041124203,-23.130957687350975,95.72540569462676
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.59,-0.0066102733835577,0.0693983659148216,0.06971247310096554,-23.133790201516916,95.44107265290529
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.595,-0.0062659629620611,0.0694596543908119,0.0697417083238786,-23.13014837563701,95.15470593955122
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.6,-0.0058767381124198,0.0695461183786392,0.06979397275107403,-23.12364160884663,94.8300938563391
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.605,-0.0054404679685831,0.069605179131031,0.06981747384129629,-23.120717380454835,94.46925628579392
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.61,-0.0050010527484118,0.0696071833372116,0.06978660688651214,-23.12455834220451,94.10945664676109
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.615,-0.0046080239117145,0.0695740208029747,0.06972645305093103,-23.132048531435203,93.78927759243507
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.62,-0.004269384779036,0.0695597678422927,0.06969066615168149,-23.1365076834529,93.51224935616544
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.625,-0.0039440724067389,0.0696019604802131,0.06971361853926925,-23.133647485751506,93.24326053776656
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.63,-0.003578707575798,0.0696866288781166,0.06977845937185363,-23.125572470096625,92.93980173486001
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.635,-0.003155524842441,0.0697636306285858,0.06983495897838715,-23.11854235251146,92.58981802632337
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.64,-0.0027047921903431,0.069794438779354,0.06984682945787829,-23.117066058769616,92.21931241836793
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.645,-0.0022686207666993,0.0697836801409721,0.06982054607492412,-23.120335176779157,91.86199170181226
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.65,-0.0018587651429697,0.0697624906897544,0.06978724894344804,-23.12447842987919,91.52623860914757
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.655,-0.0014578966656699,0.0697484016418457,0.06976363661880017,-23.127417774149496,91.19743481002845
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.66,-0.0010479408083483,0.0697288662195205,0.06973674041850242,-23.130767118937317,90.86102168106186
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.665,-0.0006396778626367,0.0696827173233032,0.06968565333931603,-23.137132477322627,90.52595268548582
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.67,-0.0002628582587931,0.0696121305227279,0.06961262680273975,-23.146239560264554,90.21635018416683
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.675,6.620785279665142e-05,0.069549910724163,0.06954994223735067,-23.15406452724467,89.94545745133962
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.68,0.000367726170225,0.0695329532027244,0.06953392555888478,-23.156065033907915,89.6969931495836
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.685,0.0006881321314722,0.0695665627717971,0.06956996608963346,-23.15156416659392,89.4332653582433
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.69,0.0010595340281724,0.0696137621998786,0.0696218248825618,-23.145091949089796,89.12801522083824
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.695,0.0014671578537672,0.069625861942768,0.06964131822015764,-23.142660336871824,88.79284059323122
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.7,0.0018623480573296,0.0695900022983551,0.06961491765542575,-23.14595372467524,88.46703236826284
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.705,0.0022070452105253,0.0695438161492347,0.06957882877111299,-23.15045772117469,88.1822690434417
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.71,0.0025162659585475,0.0695395246148109,0.06958503487121376,-23.149683015742077,87.92767426856228
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.715,0.002842518268153,0.0695910975337028,0.06964912609681559,-23.1416865679193,87.66099656090574
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.72,0.0032256238628178,0.0696620196104049,0.06973665912204868,-23.130777244624756,87.34887503604418
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.725,0.003656102810055,0.0697016716003417,0.06979749359138601,-23.123203449821716,86.99738251225983
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.73,0.0040892236866056,0.0696922615170478,0.0698121269244798,-23.121382608016035,86.64199539608657
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.735,0.0044901114888489,0.069660447537899,0.06980500735880395,-23.122268455761052,86.31198125676106
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.74,0.0048643578775227,0.0696483850479125,0.06981804578576299,-23.12064622597308,86.00485591359777
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.745,0.0052512744441628,0.0696716681122779,0.06986928667759046,-23.114273812047152,85.68966759913326
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.75,0.0056859399192035,0.0697023347020149,0.06993386429818177,-23.10624947037067,85.33644594592013
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.755,0.0061644054949283,0.0696924328804016,0.06996452741136171,-23.102441900919004,84.94525288065053
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.76,0.0066419811919331,0.0696187391877174,0.06993486083664863,-23.106125699697348,84.55018675138032
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.765,0.0070742485113441,0.0695047751069068,0.06986385871580487,-23.114948622263725,84.18840520435394
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.77,0.0074584931135177,0.0693951621651649,0.06979482539167159,-23.12353549800923,83.86548022346497
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.775,0.007825344800949,0.0693126767873764,0.06975301559563606,-23.12874024044668,83.55862844132686
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.78,0.008201029151678,0.0692432597279548,0.06972722493330477,-23.131952377856337,83.24547168233092
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.785,0.0085829719901084,0.0691620111465454,0.06969254762180713,-23.136273189765646,82.92578954533286
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.79,0.0089473873376846,0.069066509604454,0.06964365361691398,-23.142369063546052,82.61858996412768
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.795,0.0092832073569297,0.0689795613288879,0.06960142110587657,-23.147637859472766,82.33523763936583
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.8,0.0096061481162905,0.0689241960644721,0.0695903936241627,-23.14901413996079,82.06564596281247
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.805,0.0099476799368858,0.0688987374305725,0.06961316222995255,-23.146172752789994,81.78434236074202
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.81,0.0103243337944149,0.068875215947628,0.06964472155254042,-23.142235872660876,81.47488766279376
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.815,0.0107206646353006,0.0688226819038391,0.06965266825226157,-23.141244839635252,81.14606298541268
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.82,0.0111009627580642,0.068737968802452,0.06962858413929436,-23.144248717698623,80.82612238475562
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.825,0.0114425765350461,0.068652793765068,0.06959984661986941,-23.147834349230642,80.53731706115576
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.83,0.0117627782747149,0.0686052814126014,0.06960637607606315,-23.147019527380888,80.27090196397144
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.835,0.0121060078963637,0.0686001107096672,0.06966010778462389,-23.140317157925683,79.9919343344912
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.84,0.0125004900619387,0.0686021372675895,0.06973173946969788,-23.131390022255044,79.67302405264606
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.845,0.0129331741482019,0.068569004535675,0.06977804365673443,-23.125624217676535,79.31861678526667
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.85,0.0133648496121168,0.068488173186779,0.06978000481238686,-23.12538009873466,78.9580092368999
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.855,0.0137670282274484,0.0683802887797355,0.06975238318376929,-23.128818990942776,78.616793934921
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.86,0.0141384238377213,0.0682752653956413,0.06972379001072948,-23.132380275185334,78.30056641934358
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.865,0.0144977625459432,0.0681884512305259,0.0697126243951292,-23.133771350902045,77.99689700440787
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.87,0.0148634407669305,0.0681147575378417,0.06971758792350044,-23.133152938881445,77.69034689439532
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.875,0.0152394399046897,0.0680398568511009,0.06972562404831491,-23.132151801682348,77.37535631452032
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.88,0.0156158562749624,0.0679566636681556,0.06972777856856693,-23.13188341202985,77.05858790121721
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.885,0.01598503254354,0.0678725317120552,0.06972949036399143,-23.13167017873976,76.74746236723608
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.89,0.016353540122509,0.0677985101938247,0.06974292981400096,-23.129996248083202,76.43884327615271
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.895,0.0167370829731225,0.0677306056022644,0.06976793591399044,-23.12688250886325,76.11956877073318
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.9,0.0171383824199438,0.0676495879888534,0.06978675309135579,-23.124540145048023,75.78375909954575
SIonna-RT,with,3,3,rx_index 3,tx_index 3,38.905,0.0175401289016008,0.0675428882241249,0.06978322055868015,-23.124979826853036,75.4424886348994
