scenario,lens_angle_deg,yz_angle_deg,theta_deg,phi_deg,gain_db
Simul_+30deg,30,19.07999992,19.08000183,90.00000000,-2.03846502
Simul_+30deg,30,19.44000053,19.43999863,90.00000000,-2.03995705
Simul_+30deg,30,19.79999924,19.79999924,90.00000000,-2.04058480
Simul_+30deg,30,20.15999985,20.15999603,90.00000000,-2.02465510
Simul_+30deg,30,20.51999855,20.51999664,90.00000000,-1.98783040
Simul_+30deg,30,20.87999725,20.88000298,90.00000000,-1.94959664
Simul_+30deg,30,21.23999786,21.24000168,90.00000000,-1.90999436
Simul_+30deg,30,21.59999847,21.59999657,90.00000000,-1.86906409
Simul_+30deg,30,21.95999908,21.95999527,90.00000000,-1.82684684
Simul_+30deg,30,22.31999779,22.31999969,90.00000000,-1.77405584
Simul_+30deg,30,22.67999840,22.67999649,90.00000000,-1.71853161
Simul_+30deg,30,23.03999901,23.04000282,90.00000000,-1.66148281
Simul_+30deg,30,23.39999771,23.39999390,90.00000000,-1.60298252
Simul_+30deg,30,23.75999832,23.75999641,90.00000000,-1.54309440
Simul_+30deg,30,24.11999893,24.11999702,90.00000000,-1.48826694
Simul_+30deg,30,24.47999954,24.48000336,90.00000000,-1.44466507
Simul_+30deg,30,24.83999825,24.84000015,90.00000000,-1.39945054
Simul_+30deg,30,25.19999886,25.19999886,90.00000000,-1.35267711
Simul_+30deg,30,25.55999947,25.56000137,90.00000000,-1.30439818
Simul_+30deg,30,25.91999817,25.92000008,90.00000000,-1.25467062
Simul_+30deg,30,26.27999878,26.28000259,90.00000000,-1.22751224
Simul_+30deg,30,26.63999939,26.63999557,90.00000000,-1.20571065
Simul_+30deg,30,27.00000000,26.99999809,90.00000000,-1.18242395
Simul_+30deg,30,27.35999870,27.35999870,90.00000000,-1.15767801
Simul_+30deg,30,27.71999931,27.71999931,90.00000000,-1.13149691
Simul_+30deg,30,28.07999802,28.08000183,90.00000000,-1.10715449
Simul_+30deg,30,28.43999863,28.43999672,90.00000000,-1.09229910
Simul_+30deg,30,28.79999924,28.80000305,90.00000000,-1.07527280
Simul_+30deg,30,29.15999794,29.15999794,90.00000000,-1.05610156
Simul_+30deg,30,29.51999664,29.51999664,90.00000000,-1.03481376
Simul_+30deg,30,29.87999916,29.88000298,90.00000000,-1.01143944
Simul_+30deg,30,30.23999786,30.23999786,90.00000000,-0.97289270
Simul_+30deg,30,30.59999657,30.59999657,90.00000000,-0.92414981
Simul_+30deg,30,30.95999908,30.95999908,90.00000000,-0.87157238
Simul_+30deg,30,31.31999779,31.31999779,90.00000000,-0.81530571
Simul_+30deg,30,31.67999649,31.67999268,90.00000000,-0.75550067
Simul_+30deg,30,32.03999710,32.03999710,90.00000000,-0.68844789
Simul_+30deg,30,32.39999771,32.39999771,90.00000000,-0.58681327
Simul_+30deg,30,32.75999832,32.75999832,90.00000000,-0.48140588
Simul_+30deg,30,33.11999893,33.11999893,90.00000000,-0.37254933
Simul_+30deg,30,33.47999573,33.47999573,90.00000000,-0.26056048
Simul_+30deg,30,33.84000015,33.83999634,90.00000000,-0.14574513
Simul_+30deg,30,34.19999695,34.20000076,90.00000000,-0.02404279
Simul_+30deg,30,34.55999756,34.56000137,90.00000000,0.10333850
Simul_+30deg,30,34.91999817,34.92000198,90.00000000,0.23262399
Simul_+30deg,30,35.27999878,35.27999878,90.00000000,0.36353889
Simul_+30deg,30,35.63999557,35.63999557,90.00000000,0.49583185
Simul_+30deg,30,36.00000000,36.00000000,90.00000000,0.62926304
Simul_+30deg,30,36.35999680,36.36000061,90.00000000,0.72970116
Simul_+30deg,30,36.71999741,36.71999359,90.00000000,0.83217615
Simul_+30deg,30,37.07999802,37.07999420,90.00000000,0.93649888
Simul_+30deg,30,37.43999863,37.43999481,90.00000000,1.04247785
Simul_+30deg,30,37.79999542,37.79999161,90.00000000,1.14993906
Simul_+30deg,30,38.15999985,38.15999985,90.00000000,1.23492026
Simul_+30deg,30,38.51999664,38.51999664,90.00000000,1.29260540
Simul_+30deg,30,38.88000107,38.88000107,90.00000000,1.35310543
Simul_+30deg,30,39.23999786,39.23999786,90.00000000,1.41629040
Simul_+30deg,30,39.59999847,39.59999847,90.00000000,1.48203444
Simul_+30deg,30,39.95999908,39.95999527,90.00000000,1.55020893
Simul_+30deg,30,40.31999969,40.31999969,90.00000000,1.58516753
Simul_+30deg,30,40.67999649,40.67999649,90.00000000,1.61847186
Simul_+30deg,30,41.03999710,41.03999710,90.00000000,1.65453124
Simul_+30deg,30,41.39999771,41.39999390,90.00000000,1.69327354
Simul_+30deg,30,41.75999451,41.75999451,90.00000000,1.73462653
Simul_+30deg,30,42.11999893,42.11999893,90.00000000,1.77524781
Simul_+30deg,30,42.47999573,42.47999573,90.00000000,1.81126666
Simul_+30deg,30,42.83999634,42.83999634,90.00000000,1.84891009
Simul_+30deg,30,43.19999695,43.19999695,90.00000000,1.88813090
Simul_+30deg,30,43.55999756,43.55999756,90.00000000,1.92888522
Simul_+30deg,30,43.91999817,43.91999817,90.00000000,1.97112691
Simul_+30deg,30,44.27999878,44.27999878,90.00000000,2.02342653
Simul_+30deg,30,44.63999557,44.63999557,90.00000000,2.07860470
Simul_+30deg,30,45.00000000,45.00000000,90.00000000,2.13405585
Simul_+30deg,30,45.35999680,45.35999680,90.00000000,2.18975925
Simul_+30deg,30,45.71999741,45.71999741,90.00000000,2.24569607
Simul_+30deg,30,46.07999802,46.07999802,90.00000000,2.30371284
Simul_+30deg,30,46.43999863,46.43999863,90.00000000,2.36846852
Simul_+30deg,30,46.79999542,46.79999542,90.00000000,2.43344498
Simul_+30deg,30,47.15999985,47.15999985,90.00000000,2.49861741
Simul_+30deg,30,47.51999664,47.52000046,90.00000000,2.56396508
Simul_+30deg,30,47.87999725,47.87999725,90.00000000,2.62946224
Simul_+30deg,30,48.23999786,48.23999786,90.00000000,2.68673801
Simul_+30deg,30,48.59999847,48.59999847,90.00000000,2.74104953
Simul_+30deg,30,48.95999908,48.96000290,90.00000000,2.79674029
Simul_+30deg,30,49.31999588,49.31999588,90.00000000,2.85374403
Simul_+30deg,30,49.67999649,49.67999649,90.00000000,2.91200447
Simul_+30deg,30,50.03999710,50.03999710,90.00000000,2.96751785
Simul_+30deg,30,50.39999771,50.39999771,90.00000000,2.99333906
Simul_+30deg,30,50.75999451,50.75999832,90.00000000,3.02152157
Simul_+30deg,30,51.11999893,51.11999893,90.00000000,3.05201769
Simul_+30deg,30,51.47999573,51.47999573,90.00000000,3.08477831
Simul_+30deg,30,51.83999634,51.84000015,90.00000000,3.11975121
Simul_+30deg,30,52.19999695,52.19999695,90.00000000,3.13225722
Simul_+30deg,30,52.55999756,52.55999756,90.00000000,3.12721872
Simul_+30deg,30,52.91999435,52.91999817,90.00000000,3.12435007
Simul_+30deg,30,53.27999878,53.27999878,90.00000000,3.12365294
Simul_+30deg,30,53.63999557,53.63999557,90.00000000,3.12512994
Simul_+30deg,30,54.00000000,54.00000000,90.00000000,3.12877798
Simul_+30deg,30,54.35999680,54.35999680,90.00000000,3.10128927
Simul_+30deg,30,54.71999741,54.71999741,90.00000000,3.07503128
Simul_+30deg,30,55.07999802,55.07999802,90.00000000,3.05002666
Simul_+30deg,30,55.43999863,55.43999863,90.00000000,3.02629924
Simul_+30deg,30,55.79999542,55.79999924,90.00000000,3.00387025
Simul_+30deg,30,56.15999603,56.15999603,90.00000000,2.97988439
Simul_+30deg,30,56.51999664,56.51999664,90.00000000,2.95304871
Simul_+30deg,30,56.87999725,56.87999725,90.00000000,2.92674279
Simul_+30deg,30,57.23999786,57.23999786,90.00000000,2.90097713
Simul_+30deg,30,57.59999847,57.59999847,90.00000000,2.87576246
Simul_+30deg,30,57.95999908,57.95999908,90.00000000,2.85110998
Simul_+30deg,30,58.31999588,58.31999588,90.00000000,2.84324646
Simul_+30deg,30,58.67999649,58.67999649,90.00000000,2.83786559
Simul_+30deg,30,59.03999329,59.03999329,90.00000000,2.83293700
Simul_+30deg,30,59.39999390,59.39999390,90.00000000,2.82845998
Simul_+30deg,30,59.75999832,59.75999832,90.00000000,2.82443786
Simul_+30deg,30,60.11999893,60.11999893,90.00000000,2.82817793
Simul_+30deg,30,60.47999573,60.47999573,90.00000000,2.84724450
Simul_+30deg,30,60.83999634,60.83999634,90.00000000,2.86714220
Simul_+30deg,30,61.19999313,61.19999313,90.00000000,2.88785934
Simul_+30deg,30,61.56000137,61.56000137,90.00000000,2.90938520
Simul_+30deg,30,61.91999817,61.91999817,90.00000000,2.93170547
Simul_+30deg,30,62.27999878,62.27999878,90.00000000,2.95531511
Simul_+30deg,30,62.63999557,62.63999557,90.00000000,2.98066187
Simul_+30deg,30,62.99999619,62.99999619,90.00000000,3.00767422
Simul_+30deg,30,63.35999298,63.35999298,90.00000000,3.03632164
Simul_+30deg,30,63.71999741,63.71999741,90.00000000,3.06657124
Simul_+30deg,30,64.07999420,64.07999420,90.00000000,3.09120870
Simul_+30deg,30,64.43999481,64.43999481,90.00000000,3.09295034
Simul_+30deg,30,64.79999542,64.79999542,90.00000000,3.09735274
Simul_+30deg,30,65.15999603,65.15999603,90.00000000,3.10440683
Simul_+30deg,30,65.51999664,65.51999664,90.00000000,3.11410093
Simul_+30deg,30,65.87999725,65.87999725,90.00000000,3.12641644
Simul_+30deg,30,66.23999786,66.23999786,90.00000000,3.10228467
Simul_+30deg,30,66.59999847,66.59999847,90.00000000,3.06135392
Simul_+30deg,30,66.95999146,66.95999146,90.00000000,3.02324533
Simul_+30deg,30,67.31999207,67.31999207,90.00000000,2.98803902
Simul_+30deg,30,67.68000031,67.68000031,90.00000000,2.95580578
Simul_+30deg,30,68.04000092,68.04000092,90.00000000,2.91919947
Simul_+30deg,30,68.39999390,68.39999390,90.00000000,2.82538915
Simul_+30deg,30,68.75999451,68.75999451,90.00000000,2.73305631
Simul_+30deg,30,69.11999512,69.11999512,90.00000000,2.64235139
Simul_+30deg,30,69.47999573,69.47999573,90.00000000,2.55341434
Simul_+30deg,30,69.83999634,69.83999634,90.00000000,2.46639466
Simul_+30deg,30,70.19999695,70.19999695,90.00000000,2.35263848
Simul_+30deg,30,70.55999756,70.55999756,90.00000000,2.21587801
Simul_+30deg,30,70.91999817,70.91999817,90.00000000,2.07864261
Simul_+30deg,30,71.27999115,71.27999115,90.00000000,1.94102895
Simul_+30deg,30,71.63999939,71.63999939,90.00000000,1.80314469
Simul_+30deg,30,72.00000000,72.00000000,90.00000000,1.66510797
Simul_+30deg,30,72.36000061,72.36000061,90.00000000,1.51383138
Simul_+30deg,30,72.71999359,72.71999359,90.00000000,1.36127961
Simul_+30deg,30,73.07999420,73.07999420,90.00000000,1.20751154
Simul_+30deg,30,73.43999481,73.43999481,90.00000000,1.05258715
Simul_+30deg,30,73.79999542,73.79999542,90.00000000,0.89658606
Simul_+30deg,30,74.15999603,74.15999603,90.00000000,0.75535107
Simul_+30deg,30,74.51999664,74.51999664,90.00000000,0.63379377
Simul_+30deg,30,74.87999725,74.87999725,90.00000000,0.51270086
Simul_+30deg,30,75.23999023,75.23999023,90.00000000,0.39221230
Simul_+30deg,30,75.59999084,75.59999084,90.00000000,0.27247778
Simul_+30deg,30,75.95999908,75.95999908,90.00000000,0.15365158
Simul_+30deg,30,76.31999969,76.31999969,90.00000000,0.08897699
Simul_+30deg,30,76.67999268,76.67999268,90.00000000,0.03284438
Simul_+30deg,30,77.03999329,77.03999329,90.00000000,-0.02125356
Simul_+30deg,30,77.39999390,77.39999390,90.00000000,-0.07323030
Simul_+30deg,30,77.76000214,77.76000214,90.00000000,-0.12300205
Simul_+30deg,30,78.11999512,78.11999512,90.00000000,-0.15845025
Simul_+30deg,30,78.47999573,78.47999573,90.00000000,-0.16817711
Simul_+30deg,30,78.83999634,78.83999634,90.00000000,-0.17657623
Simul_+30deg,30,79.19999695,79.19999695,90.00000000,-0.18364014
Simul_+30deg,30,79.55998993,79.55998993,90.00000000,-0.18936282
Simul_+30deg,30,79.91999817,79.91999817,90.00000000,-0.19373867
Simul_+30deg,30,80.27999878,80.27999878,90.00000000,-0.20669080
Simul_+30deg,30,80.63999939,80.63999939,90.00000000,-0.22146991
Simul_+30deg,30,80.99999237,80.99999237,90.00000000,-0.23527266
Simul_+30deg,30,81.35999298,81.35999298,90.00000000,-0.24809152
Simul_+30deg,30,81.72000122,81.72000122,90.00000000,-0.25991625
Simul_+30deg,30,82.07999420,82.07999420,90.00000000,-0.28189537
Simul_+30deg,30,82.43999481,82.43999481,90.00000000,-0.34165588
Simul_+30deg,30,82.79999542,82.79999542,90.00000000,-0.39993182
Simul_+30deg,30,83.15999603,83.15999603,90.00000000,-0.45665240
Simul_+30deg,30,83.51998901,83.51998901,90.00000000,-0.51174247
Simul_+30deg,30,83.87999725,83.87999725,90.00000000,-0.56513435
Simul_+30deg,30,84.23999786,84.23999786,90.00000000,-0.65735936
Simul_+30deg,30,84.59999847,84.59999847,90.00000000,-0.76805502
Simul_+30deg,30,84.95999146,84.95999146,90.00000000,-0.87671226
Simul_+30deg,30,85.31999207,85.31999207,90.00000000,-0.98310781
Simul_+30deg,30,85.67999268,85.67999268,90.00000000,-1.08700144
Simul_+30deg,30,86.04000092,86.04000092,90.00000000,-1.19338822
Simul_+30deg,30,86.39999390,86.39999390,90.00000000,-1.33916545
Simul_+30deg,30,86.75999451,86.75999451,90.00000000,-1.48233175
Simul_+30deg,30,87.11999512,87.11999512,90.00000000,-1.62245047
Simul_+30deg,30,87.47999573,87.47999573,90.00000000,-1.75905490
Simul_+30deg,30,87.83999634,87.83999634,90.00000000,-1.89166725
Simul_+30deg,30,88.19999695,88.19999695,90.00000000,-2.03156447
Simul_+30deg,30,88.55999756,88.55999756,90.00000000,-2.17675114
Simul_+30deg,30,88.91999817,88.91999817,90.00000000,-2.31745052
Simul_+30deg,30,89.27999115,89.27999115,90.00000000,-2.45305705
Simul_+30deg,30,89.63999176,89.63999176,90.00000000,-2.58293176
Simul_+30deg,30,90.00000000,90.00000000,90.00000000,-2.70640945
Simul_+30deg,30,90.35999298,90.35999298,90.00000000,-2.82115102
Simul_+30deg,30,90.71999359,90.71999359,90.00000000,-2.93010831
Simul_+30deg,30,91.07999420,91.07999420,90.00000000,-3.03276157
Simul_+30deg,30,91.43999481,91.43999481,90.00000000,-3.12858391
Simul_+30deg,30,91.79999542,91.79999542,90.00000000,-3.21706867
Simul_+30deg,30,92.15999603,92.15999603,90.00000000,-3.29178810
Simul_+30deg,30,92.51999664,92.51999664,90.00000000,-3.35276818
Simul_+30deg,30,92.87999725,92.87999725,90.00000000,-3.40786910
Simul_+30deg,30,93.23999023,93.23999023,90.00000000,-3.45685387
Simul_+30deg,30,93.59999084,93.59999084,90.00000000,-3.49950814
Simul_+30deg,30,93.95999908,93.95999908,90.00000000,-3.53563762
Simul_+30deg,30,94.31999969,94.31999969,90.00000000,-3.55217719
Simul_+30deg,30,94.67999268,94.67999268,90.00000000,-3.56277561
Simul_+30deg,30,95.03999329,95.03999329,90.00000000,-3.56915474
Simul_+30deg,30,95.39999390,95.39999390,90.00000000,-3.57129669
Simul_+30deg,30,95.75999451,95.75999451,90.00000000,-3.56919503
Simul_+30deg,30,96.11999512,96.11999512,90.00000000,-3.55815625
Simul_+30deg,30,96.47999573,96.47999573,90.00000000,-3.53469491
Simul_+30deg,30,96.83999634,96.83999634,90.00000000,-3.50884795
Simul_+30deg,30,97.19999695,97.19999695,90.00000000,-3.48066044
Simul_+30deg,30,97.55998993,97.55998993,90.00000000,-3.45017457
Simul_+30deg,30,97.91999817,97.91999817,90.00000000,-3.41744423
Simul_+30deg,30,98.27999878,98.27999878,90.00000000,-3.37398624
Simul_+30deg,30,98.63999176,98.63999176,90.00000000,-3.32681847
Simul_+30deg,30,98.99999237,98.99999237,90.00000000,-3.27853107
Simul_+30deg,30,99.35999298,99.35999298,90.00000000,-3.22916389
Simul_+30deg,30,99.71999359,99.71999359,90.00000000,-3.17876315
Simul_+30deg,30,100.07999420,100.07999420,90.00000000,-3.12615848
Simul_+30deg,30,100.43999481,100.43999481,90.00000000,-3.06858635
Simul_+30deg,30,100.79999542,100.79999542,90.00000000,-3.01044679
Simul_+30deg,30,101.15999603,101.15999603,90.00000000,-2.95177555
Simul_+30deg,30,101.51998901,101.51998901,90.00000000,-2.89260006
Simul_+30deg,30,101.87999725,101.87999725,90.00000000,-2.83295393
Simul_+30deg,30,102.23999786,102.23999786,90.00000000,-2.77396297
Simul_+30deg,30,102.59999847,102.59999847,90.00000000,-2.71502399
Simul_+30deg,30,102.95999146,102.95999146,90.00000000,-2.65560436
Simul_+30deg,30,103.31999207,103.31999207,90.00000000,-2.59573078
Simul_+30deg,30,103.67999268,103.67999268,90.00000000,-2.53543639
Simul_+30deg,30,104.03999329,104.03999329,90.00000000,-2.47556305
Simul_+30deg,30,104.39999390,104.39999390,90.00000000,-2.42170048
Simul_+30deg,30,104.75999451,104.75999451,90.00000000,-2.36722541
Simul_+30deg,30,105.11999512,105.11999512,90.00000000,-2.31217051
Simul_+30deg,30,105.47999573,105.47999573,90.00000000,-2.25656295
Simul_+30deg,30,105.83998871,105.83998871,90.00000000,-2.20043612
Simul_+30deg,30,106.19999695,106.19999695,90.00000000,-2.14984798
Simul_+30deg,30,106.55999756,106.55999756,90.00000000,-2.10351181
Simul_+30deg,30,106.91999054,106.91999054,90.00000000,-2.05659771
Simul_+30deg,30,107.27999115,107.27999115,90.00000000,-2.00912642
Simul_+30deg,30,107.63999176,107.63999176,90.00000000,-1.96112406
Simul_+30deg,30,108.00000000,108.00000000,90.00000000,-1.91261280
Simul_+30deg,30,108.35999298,108.35999298,90.00000000,-1.87749612
Simul_+30deg,30,108.71999359,108.71999359,90.00000000,-1.84199393
Simul_+30deg,30,109.07999420,109.07999420,90.00000000,-1.80611670
Simul_+30deg,30,109.43999481,109.43999481,90.00000000,-1.76987791
Simul_+30deg,30,109.79998779,109.79998779,90.00000000,-1.73328662
Simul_+30deg,30,110.15999603,110.15999603,90.00000000,-1.70413721
Simul_+30deg,30,110.51999664,110.51999664,90.00000000,-1.68440115
Simul_+30deg,30,110.87999725,110.87999725,90.00000000,-1.66436553
Simul_+30deg,30,111.23999023,111.23999023,90.00000000,-1.64403272
Simul_+30deg,30,111.59999084,111.59999084,90.00000000,-1.62340891
Simul_+30deg,30,111.95999908,111.95999908,90.00000000,-1.60249770
Simul_+30deg,30,112.31999207,112.31999207,90.00000000,-1.60017347
Simul_+30deg,30,112.67999268,112.67999268,90.00000000,-1.59947681
Simul_+30deg,30,113.03999329,113.03999329,90.00000000,-1.59802461
Simul_+30deg,30,113.39999390,113.39999390,90.00000000,-1.59581673
Simul_+30deg,30,113.75999451,113.75999451,90.00000000,-1.59285498
Simul_+30deg,30,114.11999512,114.11999512,90.00000000,-1.59723270
Simul_+30deg,30,114.47999573,114.47999573,90.00000000,-1.61632085
Simul_+30deg,30,114.83999634,114.83999634,90.00000000,-1.63355529
Simul_+30deg,30,115.19999695,115.19999695,90.00000000,-1.64891291
Simul_+30deg,30,115.55998993,115.55998993,90.00000000,-1.66237354
Simul_+30deg,30,115.91999817,115.91999817,90.00000000,-1.67391896
Simul_+30deg,30,116.27999115,116.27999115,90.00000000,-1.70394552
Simul_+30deg,30,116.63999176,116.63999176,90.00000000,-1.73693967
Simul_+30deg,30,117.00000000,117.00000000,90.00000000,-1.76688802
Simul_+30deg,30,117.35999298,117.35999298,90.00000000,-1.79372144
Simul_+30deg,30,117.72000122,117.72000122,90.00000000,-1.81738472
Simul_+30deg,30,118.07998657,118.07998657,90.00000000,-1.84448147
Simul_+30deg,30,118.43999481,118.43999481,90.00000000,-1.89181018
Simul_+30deg,30,118.79998779,118.79998779,90.00000000,-1.93609643
Simul_+30deg,30,119.15999603,119.15999603,90.00000000,-1.97724438
Simul_+30deg,30,119.51999664,119.51999664,90.00000000,-2.01515722
Simul_+30deg,30,119.87998962,119.87998962,90.00000000,-2.04974508
Simul_+30deg,30,120.23999786,120.23999786,90.00000000,-2.10460711
Simul_+30deg,30,120.59999084,120.59999084,90.00000000,-2.16964817
Simul_+30deg,30,120.95999146,120.95999146,90.00000000,-2.23332334
Simul_+30deg,30,121.31999969,121.31999969,90.00000000,-2.29555273
Simul_+30deg,30,121.67999268,121.67999268,90.00000000,-2.35625982
Simul_+30deg,30,122.03999329,122.03999329,90.00000000,-2.41920590
Simul_+30deg,30,122.39998627,122.39998627,90.00000000,-2.51256657
Simul_+30deg,30,122.75999451,122.75999451,90.00000000,-2.60675335
Simul_+30deg,30,123.12000275,123.12000275,90.00000000,-2.70176458
Simul_+30deg,30,123.47998810,123.47998810,90.00000000,-2.79761195
Simul_+30deg,30,123.83999634,123.83999634,90.00000000,-2.89430881
Simul_+30deg,30,124.19998932,124.19998932,90.00000000,-3.00145674
Simul_+30deg,30,124.55999756,124.55999756,90.00000000,-3.11705947
Simul_+30deg,30,124.91998291,124.91998291,90.00000000,-3.23338938
Simul_+30deg,30,125.27999115,125.27999115,90.00000000,-3.35042953
Simul_+30deg,30,125.63999939,125.63999939,90.00000000,-3.46814108
Simul_+30deg,30,125.99999237,125.99999237,90.00000000,-3.58649039
Simul_+30deg,30,126.35999298,126.35999298,90.00000000,-3.69166732
Simul_+30deg,30,126.71998596,126.71998596,90.00000000,-3.79453850
Simul_+30deg,30,127.07999420,127.07999420,90.00000000,-3.89487934
Simul_+30deg,30,127.43999481,127.43999481,90.00000000,-3.99245000
Simul_+30deg,30,127.79998779,127.79998779,90.00000000,-4.08700132
Simul_+30deg,30,128.15998840,128.15998840,90.00000000,-4.17152929
Simul_+30deg,30,128.51998901,128.51998901,90.00000000,-4.24429369
Simul_+30deg,30,128.87998962,128.87998962,90.00000000,-4.31363869
Simul_+30deg,30,129.24000549,129.24000549,90.00000000,-4.37937975
Simul_+30deg,30,129.59999084,129.59999084,90.00000000,-4.44133139
Simul_+30deg,30,129.95999146,129.95999146,90.00000000,-4.49931860
Simul_+30deg,30,130.31999207,130.31999207,90.00000000,-4.58817577
Simul_+30deg,30,130.67999268,130.67999268,90.00000000,-4.68077278
Simul_+30deg,30,131.03999329,131.03999329,90.00000000,-4.77287102
Simul_+30deg,30,131.39999390,131.39999390,90.00000000,-4.86439419
Simul_+30deg,30,131.75999451,131.75999451,90.00000000,-4.95526314
Simul_+30deg,30,132.11999512,132.11999512,90.00000000,-5.07966757
Simul_+30deg,30,132.47999573,132.47999573,90.00000000,-5.27385902
Simul_+30deg,30,132.83998108,132.83998108,90.00000000,-5.47022915
Simul_+30deg,30,133.19999695,133.19999695,90.00000000,-5.66866446
Simul_+30deg,30,133.55999756,133.55999756,90.00000000,-5.86902380
Simul_+30deg,30,133.91998291,133.91998291,90.00000000,-6.07113552
Simul_+30deg,30,134.27999878,134.27999878,90.00000000,-6.36652231
Simul_+30deg,30,134.63998413,134.63998413,90.00000000,-6.68897104
Simul_+30deg,30,135.00000000,135.00000000,90.00000000,-7.01059055
Simul_+30deg,30,135.36000061,135.36000061,90.00000000,-7.32915449
Simul_+30deg,30,135.71998596,135.71998596,90.00000000,-7.64201593
Simul_+30deg,30,136.08000183,136.08000183,90.00000000,-7.96093512
Simul_+30deg,30,136.43998718,136.43998718,90.00000000,-8.31519222
Simul_+30deg,30,136.79998779,136.79998779,90.00000000,-8.64275837
Simul_+30deg,30,137.16000366,137.16000366,90.00000000,-8.93480015
Simul_+30deg,30,137.51998901,137.51998901,90.00000000,-9.18194199
Simul_+30deg,30,137.87998962,137.87998962,90.00000000,-9.37503242
Simul_+30deg,30,138.23999023,138.23999023,90.00000000,-9.53506660
Simul_+30deg,30,138.59999084,138.59999084,90.00000000,-9.64201736
Simul_+30deg,30,138.95999146,138.95999146,90.00000000,-9.67648029
Simul_+30deg,30,139.31999207,139.31999207,90.00000000,-9.63672256
Simul_+30deg,30,139.67999268,139.67999268,90.00000000,-9.52473545
Simul_+30deg,30,140.03999329,140.03999329,90.00000000,-9.36345673
Simul_+30deg,30,140.39999390,140.39999390,90.00000000,-9.28129101
Simul_+30deg,30,140.75997925,140.75997925,90.00000000,-9.14170837
Simul_+30deg,30,141.11999512,141.11999512,90.00000000,-8.95009136
Simul_+30deg,30,141.47999573,141.47999573,90.00000000,-8.71320248
Simul_+30deg,30,141.83999634,141.83999634,90.00000000,-8.43848991
Simul_+30deg,30,142.19999695,142.19999695,90.00000000,-8.26787281
Simul_+30deg,30,142.55998230,142.55998230,90.00000000,-8.16693592
Simul_+30deg,30,142.91999817,142.91999817,90.00000000,-8.02748680
Simul_+30deg,30,143.27999878,143.27999878,90.00000000,-7.85318279
Simul_+30deg,30,143.63998413,143.63998413,90.00000000,-7.64822721
Simul_+30deg,30,144.00000000,144.00000000,90.00000000,-7.41707611
Simul_+30deg,30,144.35998535,144.35998535,90.00000000,-7.41054249
Simul_+30deg,30,144.72000122,144.72000122,90.00000000,-7.37657166
Simul_+30deg,30,145.07998657,145.07998657,90.00000000,-7.31580734
Simul_+30deg,30,145.43998718,145.43998718,90.00000000,-7.22934818
Simul_+30deg,30,145.80000305,145.80000305,90.00000000,-7.11872149
Simul_+30deg,30,146.15998840,146.15998840,90.00000000,-7.07805061
Simul_+30deg,30,146.51998901,146.51998901,90.00000000,-7.13735151
Simul_+30deg,30,146.87998962,146.87998962,90.00000000,-7.18309784
Simul_+30deg,30,147.23999023,147.23999023,90.00000000,-7.21485233
Simul_+30deg,30,147.59999084,147.59999084,90.00000000,-7.23230076
Simul_+30deg,30,147.95999146,147.95999146,90.00000000,-7.23527050
Simul_+30deg,30,148.31999207,148.31999207,90.00000000,-7.33735371
Simul_+30deg,30,148.67999268,148.67999268,90.00000000,-7.45016003
Simul_+30deg,30,149.03999329,149.03999329,90.00000000,-7.55983591
Simul_+30deg,30,149.39999390,149.39999390,90.00000000,-7.66606522
Simul_+30deg,30,149.75999451,149.75999451,90.00000000,-7.76850748
Simul_+30deg,30,150.11999512,150.11999512,90.00000000,-7.86983728
Simul_+30deg,30,150.47998047,150.47998047,90.00000000,-7.97439384
Simul_+30deg,30,150.83999634,150.83999634,90.00000000,-8.07678986
Simul_+30deg,30,151.19998169,151.19998169,90.00000000,-8.17680359
Simul_+30deg,30,151.55999756,151.55999756,90.00000000,-8.27422237
Simul_+30deg,30,151.91999817,151.91999817,90.00000000,-8.36880207
Simul_+30deg,30,152.27998352,152.27998352,90.00000000,-8.41046238
Simul_+30deg,30,152.63999939,152.63999939,90.00000000,-8.43281651
Simul_+30deg,30,152.99998474,152.99998474,90.00000000,-8.44979191
Simul_+30deg,30,153.35998535,153.35998535,90.00000000,-8.46132660
Simul_+30deg,30,153.72000122,153.72000122,90.00000000,-8.46737671
Simul_+30deg,30,154.07998657,154.07998657,90.00000000,-8.46525955
Simul_+30deg,30,154.43998718,154.43998718,90.00000000,-8.44935608
Simul_+30deg,30,154.79998779,154.79998779,90.00000000,-8.42968559
Simul_+30deg,30,155.15998840,155.15998840,90.00000000,-8.40629196
Simul_+30deg,30,155.52000427,155.52000427,90.00000000,-8.37924194
Simul_+30deg,30,155.87998962,155.87998962,90.00000000,-8.34860325
Simul_+30deg,30,156.23999023,156.23999023,90.00000000,-8.37082291
Simul_+30deg,30,156.59999084,156.59999084,90.00000000,-8.41765308
Simul_+30deg,30,156.95999146,156.95999146,90.00000000,-8.46077633
Simul_+30deg,30,157.31999207,157.31999207,90.00000000,-8.50007153
Simul_+30deg,30,157.67999268,157.67999268,90.00000000,-8.53543186
Simul_+30deg,30,158.03999329,158.03999329,90.00000000,-8.58072376
Simul_+30deg,30,158.39999390,158.39999390,90.00000000,-8.73366165
Simul_+30deg,30,158.75999451,158.75999451,90.00000000,-8.88206863
Simul_+30deg,30,159.11997986,159.11997986,90.00000000,-9.02526569
Simul_+30deg,30,159.47999573,159.47999573,90.00000000,-9.16256237
